game_id,index,Away_pass_1,Away_pass_2,Away_pass_3,Away_pass_4,Away_pass_5,Away_pass_6,Away_pass_7,Away_pass_8,Away_pass_9,Away_pass_10,Away_pass_11,Away_pass_12,Away_pass_13,Away_pass_14,Away_pass_15,Away_pass_16,Away_pass_17,Away_pass_18,Away_pass_19,Away_pass_20,Away_pass_21,Away_pass_22,Away_pass_23,Away_pass_24,Away_pass_25,Away_pass_26,Away_pass_27,Away_pass_28,Away_pass_29,Away_pass_30,Away_pass_31,Away_pass_32,Away_pass_33,Away_pass_34,Away_pass_35,Away_pass_36,Away_pass_37,Away_pass_38,Away_pass_39,Away_pass_40,Away_pass_41,Away_pass_42,Away_pass_43,Away_pass_44,Away_pass_45,Away_pass_46,Away_pass_47,Away_pass_48,Away_pass_49,Away_pass_50,Away_pass_51,Away_pass_52,Away_pass_53,Away_pass_54,Away_pass_55,Away_pass_56,Away_pass_57,Away_pass_58,Away_pass_59,Away_pass_60,Away_pass_61,Away_pass_62,Away_pass_63,Away_pass_64,Away_pass_65,Away_pass_66,Away_pass_67,Away_pass_68,Away_pass_69,Away_pass_70,Away_pass_71,Away_pass_72,Away_pass_73,Away_pass_74,Away_pass_75,Away_pass_76,Away_pass_77,Away_pass_78,Away_pass_79,Away_pass_80,Away_pass_81,Away_pass_82,Away_pass_83,Away_pass_84,Away_pass_85,Away_pass_86,Away_pass_87,Away_pass_88
2009110109,23,516,314,155,0.6085271320000001,3595,4243,2063,6.967054264,11.44904459,23.19354839,8.222868217,3.998062016,13.51273885,6.570063694,27.37419355,13.30967742,0.847277869,80,0.516129032,10,17,10,0.821352816,0.588235294,1.7,49.84172243,0.455426357,0.096592485,0.826083915,0.441232474,0.032945736,0.019379845,0.019379845,0.054140127,0.031847134,0.109677419,0.064516129,0.064516129,0.3215595,0.7809772629999999,0.455426357,0.0015135220000000002,0.022812461000000003,0.422944471,0.005038563,2.7185202860000004,0.00526845,0.017538841,66.03430734,177.4144089,243.44871630000003,0.471799838,1.570636879,0.204731917,0.127973464,0.210300342,0.426027789,0.57751938,0.302325581,2.354599052,5.344539118,7.69913817,0.101436972,0.01492081,0.049671859000000006,0.004563176,0.007498723,0.015190962,0.573643411,0.300387597,193.3560419,-386.9630358,-193.6069938,-0.3752073520000001,0.615783573,1.247458335,-2.496535715,4.84135024,-11.72667465,-6.885324409,-0.013343652,0.015418313,0.031234518,-0.075655965,0.451550388,0.428294574,0.447674419,0.403100775
2009110110,28,462,265,158,0.573593074,3089,4149,1795,6.686147186,11.65660377,19.55063291,8.980519481,3.885281385,15.65660377,6.773584906,26.25949367,11.36075949,0.7445167509999999,28,0.17721519,21,20,16,0.613159798,0.8,0.952380952,6.337932112000001,0.452380952,0.013718468,0.915468598,0.46288287,0.043290043,0.034632035,0.045454545,0.075471698,0.060377358,0.12658227800000002,0.101265823,0.132911392,0.040113494,0.062336278,0.452380952,0.000135,0.025604155,0.456785678,0.000395,-1.35804999,-0.002939502,-0.008595253,72.83724000000002,176.3191652,249.1564052,0.539299578,1.576939274,0.025437564,0.157656364,0.274857509,0.46099519,0.558441558,0.29004329,1.41032583,3.253809218,4.664135047,0.013365024,0.01009553,0.029519842,0.003052653,0.005321984,0.008926113000000001,0.543290043,0.283549784,169.76193840000005,-405.8303239,-236.0683855,-0.510970531,0.640611088,1.074442648,-2.568546354,5.374775327999999,-10.95043015,-5.575654822000001,-0.012068517,0.020282171,0.034017565,-0.06930652,0.432900433,0.387445887,0.411255411,0.367965368
2009110105,10,553,377,165,0.681735986,4443,4308,2264,8.034358047000001,11.78514589,26.92727273,7.790235081,4.09403255,11.4270557,6.00530504,26.10909091,13.72121212,1.031337047,48,0.290909091,7,35,22,1.1207056640000002,0.628571429,5.0,203.5296368,0.52079566,0.368046359,0.994363078,0.570070348,0.06329113900000001,0.039783002000000005,0.012658228,0.092838196,0.058355438,0.212121212,0.133333333,0.042424242,1.23351295,4.733202822,0.528028933,0.008559137,0.023335645,0.549813331,0.028686078,10.43785213,0.018874959,0.06325971,114.6604837,157.9225043,272.582988,0.492916796,1.652018109,0.746670356,0.207342647,0.304139214,0.694912023,0.567811935,0.35262206100000004,3.189175866,4.120491275,7.30966714,0.6475264510000001,0.013218205,0.044301013,0.005767045,0.008459352,0.019328339,0.566003617,0.35262206100000004,260.21439669999995,-329.267748,-69.05335127,-0.124870436,0.690223864,1.57705695,-1.995562109,5.608362336,-7.710508072,-2.102145736,-0.003801349,0.014876293,0.033990075,-0.046730352,0.558770344,0.5189873420000001,0.555153707,0.508137432
2009110200,6,564,331,158,0.586879433,3712,4732,2152,6.581560284,11.21450151,23.49367089,8.390070922,3.815602837,14.29607251,6.501510574,29.94936709,13.62025316,0.784446323,30,0.189873418,17,31,19,0.753803888,0.612903226,1.823529412,83.67894259,0.4663120570000001,0.148366919,1.0040797259999998,0.5009506260000001,0.054964539000000014,0.033687943,0.030141844,0.093655589,0.057401813,0.196202532,0.120253165,0.107594937,0.529613561,3.121643863,0.455673759,0.00553483,0.031375231,0.513798196,0.01975724,14.16026034,0.025106845,0.08962190099999999,123.7924781,219.9603147,343.7527928,0.609490767,2.175650587,0.243427673,0.219490209,0.373995402,0.783496697,0.640070922,0.329787234,5.019445539,7.232836087000001,12.25228163,0.254780616,0.021723904,0.077546086,0.008899726,0.015164488,0.031768643,0.634751773,0.328014184,208.5579113,-468.6317615,-260.0738502,-0.461123848,0.630084324,1.31998678,-2.966023807,5.365755915,-14.49639368,-9.130637762000001,-0.016189073999999998,0.016210743,0.03396048,-0.091749327,0.430851064,0.40070922,0.4166666670000001,0.384751773
2009110800,19,531,340,153,0.640301318,3810,3531,1642,7.175141243,11.20588235,24.90196078,6.649717514,3.092278719,10.38529412,4.829411765,23.07843137,10.73202614,1.079014444,47,0.307189542,16,24,13,1.01104503,0.541666667,1.5,66.87083239,0.472693032,0.125933771,0.8197364340000001,0.456288237,0.04519774,0.024482109,0.030131827000000007,0.070588235,0.038235294,0.156862745,0.08496732,0.104575163,0.437064264,1.838660244,0.459510358,0.003462637,0.021608768,0.418630517,0.012017387,4.8547631860000005,0.00914268,0.031730478,-9.153813858,109.9719197,100.8181058,0.189864606,0.658941868,0.663281975,-0.017238821,-0.026922982,-0.059828849,0.483992467,0.267419962,0.133894244,4.29098723,4.424881473,0.41552757,0.00833311,0.028920794,0.000252,0.000394,0.000875,0.474576271,0.261770245,287.8642014,-321.8114748000001,-33.94727345,-0.063930835,0.8466594159999999,1.881465368,-2.103342973,7.2130868339999985,-9.799308063,-2.586221229,-0.004870473,0.021214961,0.047144358,-0.064047765,0.553672316,0.506591337,0.525423729,0.474576271
2009110801,4,589,393,181,0.667232598,4229,4589,2435,7.179966044,10.76081425,23.36464088,7.791171477000001,4.134125637,11.67684478,6.195928753,25.35359116,13.45303867,0.921551536,67,0.370165746,19,31,15,0.870342122,0.483870968,1.631578947,73.52515600000002,0.512733447,0.124830486,0.7974216959999999,0.459730452,0.052631579000000005,0.025466893,0.032258065,0.078880407,0.038167939,0.17127071800000002,0.082872928,0.104972376,0.406216332,3.266235369,0.514431239,0.005545390999999999,0.019756715,0.5167262,0.018045499,5.731242557000001,0.009730463,0.031664324,86.98121192,167.7232665,254.7044784,0.432435447,1.4072070630000002,0.288668485,0.147676081,0.221326239,0.480559182,0.58573854,0.35483871,2.050044447,2.824891618,4.874936066,0.670005786,0.008276631999999999,0.026933348,0.003480551,0.005216398,0.011326212,0.57385399,0.348047538,226.4055146,-407.5848371,-181.1793224,-0.307604962,0.576095457,1.250859197,-2.251849929,5.714344594,-7.32304529,-1.608700696,-0.002731241,0.014540317,0.031570965,-0.040458814,0.5229202039999999,0.500848896,0.517826825,0.4923599320000001
2009110802,24,509,321,159,0.63064833,3642,4410,1972,7.155206287,11.34579439,22.90566038,8.664047151,3.874263261,13.73831776,6.143302181,27.73584906,12.40251572,0.82585034,36,0.226415094,13,22,12,0.7929705220000001,0.545454545,1.692307692,76.69549003,0.475442043,0.150678762,0.8761423840000001,0.486113206,0.043222004,0.023575639,0.025540275,0.068535826,0.037383178,0.13836478,0.075471698,0.081761006,0.482361573,2.709919317,0.485265226,0.005324007,0.026070909,0.501031085,0.017043518,6.79520519,0.013350108,0.04273714,81.12815895,179.5876889,260.7158479,0.512211882,1.639722314,0.29417272,0.159387346,0.252735698,0.510239993,0.565815324,0.314341847,2.491734905,5.665676816,8.157411721,0.332203327,0.016026349,0.051304476,0.004895353,0.007762414,0.015671288999999998,0.5776031429999999,0.32220039300000003,200.1135463,-384.1339041,-184.02035780000003,-0.36153312,0.623406686,1.258575763,-2.4159365040000003,5.886210536,-11.41286983,-5.526659294,-0.010857877,0.018337104,0.037020192,-0.071779056,0.473477407,0.42043222,0.469548134,0.418467583
2009110803,3,590,399,165,0.6762711859999999,4805,4534,2630,8.144067797,12.04260652,29.12121212,7.684745763,4.457627119,11.36340852,6.591478697,27.47878788,15.93939394,1.059770622,65,0.393939394,17,32,15,1.032201147,0.46875,1.882352941,127.5608867,0.5203389829999999,0.216204893,0.909884614,0.501753554,0.054237288,0.025423729,0.028813559,0.080200501,0.037593985,0.193939394,0.090909091,0.103030303,0.773096283,3.755322726,0.5101694920000001,0.006364954,0.025467047000000003,0.4920742870000001,0.022759532,5.878969297,0.009964355,0.035630117,111.3240513,146.8504037,258.174455,0.437583822,1.5646936669999998,0.494087948,0.188684833,0.279007647,0.67469122,0.569491525,0.352542373,2.849366405,4.202924843,7.052291248,0.532496829,0.011953036,0.042741159,0.004829435,0.007141269,0.017268887,0.555932203,0.33898305100000004,251.71990950000003,-381.3864779,-129.66656840000002,-0.219773845,0.630876966,1.525575209,-2.311433199,7.279628064,-10.55749688,-3.277868821,-0.00555571,0.018244682,0.044118958,-0.06398483,0.557627119,0.5203389829999999,0.522033898,0.489830508
2009110804,17,537,299,183,0.55679702,3185,4326,1886,5.931098696,10.65217391,17.40437158,8.055865922,3.512104283,14.46822742,6.307692307999999,23.63934426,10.30601093,0.736245955,38,0.207650273,17,18,12,0.642625982,0.666666667,1.058823529,-23.05876227,0.38547486,-0.042939967,0.7643173120000001,0.391898509,0.033519553,0.022346369,0.031657356,0.06020066900000001,0.040133779,0.098360656,0.06557377,0.092896175,-0.126004165,0.6022250720000001,0.368715084,0.001121462,0.024123095,0.425749427,0.003290847,7.578431922,0.014112536,0.041412196,64.14117211,196.7922196,260.9333917,0.485909482,1.425865528,-0.088370301,0.119443523,0.21451897,0.350498208,0.549348231,0.260707635,1.991494741,6.402057422,8.393552162,0.071748535,0.015630451,0.045866405,0.003708556,0.006660518000000001,0.010882485,0.532588454,0.251396648,164.38970419999995,-443.3500276,-278.9603234,-0.5194791870000001,0.549798342,0.898304395,-2.422677746,5.219599755,-12.18968764,-6.970087887,-0.012979679,0.017456855,0.028522403,-0.066610315,0.439478585,0.398510242,0.426443203,0.378026071
2009110805,14,542,330,159,0.608856089,3398,4575,2067,6.2693726939999985,10.296969699999998,21.37106918,8.44095941,3.813653137,13.86363636,6.263636364,28.77358491,13.0,0.74273224,29,0.182389937,19,19,11,0.638907104,0.578947368,1.0,34.18744549,0.466789668,0.063076468,0.8232357240000001,0.442642118,0.035055351,0.020295203,0.035055351,0.057575758,0.033333333,0.119496855,0.06918239,0.119496855,0.21501538,1.827234951,0.457564576,0.003371282,0.025989597000000003,0.459646862,0.011492044,3.337179635,0.006157158,0.020988551,110.0614954,226.689648,336.7511435,0.621312073,2.11793172,0.101521394,0.20306549,0.333519683,0.692210663,0.621771218,0.335793358,4.283903678,8.419172442,12.70307612,0.14384192699999998,0.02343741,0.079893561,0.007903881,0.012981526,0.02694279,0.616236162,0.332103321,161.6062936,-457.5512556,-295.9449620000001,-0.546023915,0.489716041,1.016391784,-2.877680853,4.275206692,-14.15856788,-9.883361185,-0.018234984,0.012955172,0.026888092,-0.08904759699999999,0.420664207,0.380073801,0.398523985,0.357933579
2009110806,9,555,360,170,0.648648649,4503,5077,2393,8.113513514,12.50833333,26.48823529,9.147747747999999,4.311711712,14.10277778,6.647222222000001,29.86470588,14.07647059,0.8869411070000001,41,0.241176471,8,31,11,0.938152452,0.35483871,3.875,166.4306654,0.4918918920000001,0.299875073,1.020975344,0.549666251,0.055855856,0.01981982,0.014414414,0.08611111099999999,0.030555556,0.182352941,0.064705882,0.047058824000000006,0.979003914,4.669480643,0.493693694,0.008413479,0.025989644,0.54536952,0.027467533,20.26919789,0.036521077,0.119230576,110.7625506,240.0105596,350.77311010000005,0.6320236220000001,2.063371236,0.474468141,0.199572163,0.307673752,0.651544415,0.583783784,0.324324324,3.2450031530000003,5.0712653880000005,8.316268541,0.561487477,0.014984268,0.048919227,0.005846853000000001,0.009013898,0.019088254,0.571171171,0.322522523,256.7885733,-433.4025587,-176.61398530000002,-0.318223397,0.713301593,1.51052102,-2.549426816,6.117874869,-9.709630122,-3.591755254,-0.006471630999999999,0.016994097,0.035987499,-0.057115471,0.511711712,0.497297297,0.508108108,0.488288288
2009110807,28,462,265,158,0.573593074,3089,4149,1795,6.686147186,11.65660377,19.55063291,8.980519481,3.885281385,15.65660377,6.773584906,26.25949367,11.36075949,0.7445167509999999,28,0.17721519,21,20,16,0.613159798,0.8,0.952380952,6.337932112000001,0.452380952,0.013718468,0.915468598,0.46288287,0.043290043,0.034632035,0.045454545,0.075471698,0.060377358,0.12658227800000002,0.101265823,0.132911392,0.040113494,0.062336278,0.452380952,0.000135,0.025604155,0.456785678,0.000395,-1.35804999,-0.002939502,-0.008595253,72.83724000000002,176.3191652,249.1564052,0.539299578,1.576939274,0.025437564,0.157656364,0.274857509,0.46099519,0.558441558,0.29004329,1.41032583,3.253809218,4.664135047,0.013365024,0.01009553,0.029519842,0.003052653,0.005321984,0.008926113000000001,0.543290043,0.283549784,169.76193840000005,-405.8303239,-236.0683855,-0.510970531,0.640611088,1.074442648,-2.568546354,5.374775327999999,-10.95043015,-5.575654822000001,-0.012068517,0.020282171,0.034017565,-0.06930652,0.432900433,0.387445887,0.411255411,0.367965368
2009110808,5,581,317,176,0.545611015,3526,4799,1769,6.0688468160000015,11.12302839,20.03409091,8.25989673,3.04475043,15.13880126,5.58044164,27.26704545,10.05113636,0.734736403,50,0.284090909,32,19,13,0.513857054,0.684210526,0.59375,-88.04380337,0.409638554,-0.151538388,0.83615474,0.38163923,0.032702238,0.022375215,0.055077453,0.059936909,0.041009464,0.107954545,0.073863636,0.181818182,-0.5002488829999999,0.444780578,0.376936317,0.000766,0.021535804,0.448186444,0.0025271620000000003,-0.740090418,-0.001273822,-0.004205059000000001,47.41218077,240.2966985,287.7088792,0.495196006,1.634709541,-0.306016984,0.081604442,0.14956523900000002,0.26938739100000003,0.555938038,0.240963855,1.903921872,5.186543885,7.0904657570000005,0.062729388,0.0122039,0.040286737,0.003276974,0.006006063000000001,0.010817738,0.537005164,0.234079174,217.648872,-591.5075546,-373.8586826,-0.643474497,0.6865895009999999,1.236641318,-3.360838378,4.92292814,-11.52176518,-6.598837042,-0.011357723,0.015529742,0.027971183,-0.065464575,0.445783133,0.407917384,0.414802065,0.370051635
