game_id,Home_receiving_1,Home_receiving_2,Home_receiving_3,Home_receiving_4,Home_receiving_5,Home_receiving_6,Home_receiving_7,Home_receiving_8,Home_receiving_9,Home_receiving_10,Home_receiving_11,Home_receiving_12,Home_receiving_13,Home_receiving_14,Home_receiving_15,Home_receiving_16,Home_receiving_17,Home_receiving_18,Home_receiving_19,Home_receiving_20,Home_receiving_21,Home_receiving_22,Home_receiving_23,Home_receiving_24,Home_receiving_25,Home_receiving_26,Home_receiving_27,Home_receiving_28,Home_receiving_29,Home_receiving_30,Home_receiving_31,Home_receiving_32,Home_receiving_33,Home_receiving_34,Home_receiving_35,Home_receiving_36,Home_receiving_37,Home_receiving_38,Home_receiving_39,Home_receiving_40,Home_receiving_41,Home_receiving_42,Home_receiving_43,Home_receiving_44,Home_receiving_45,Home_receiving_46,Home_receiving_47,Home_receiving_48,Home_receiving_49,Home_receiving_50,Home_receiving_51,Home_receiving_52,Home_receiving_53,Home_receiving_54,Home_receiving_55,Home_receiving_56,Home_receiving_57,Home_receiving_58,Home_receiving_59,Home_receiving_60,Home_receiving_61,Home_receiving_62,Home_receiving_63,Home_receiving_64,Home_receiving_65,Home_receiving_66,Home_receiving_67,Home_receiving_68,Home_receiving_69,Home_receiving_70,Home_receiving_71,Home_receiving_72,Home_receiving_73,Home_receiving_74,Home_receiving_75,Home_receiving_76,Home_receiving_77,Home_receiving_78,Home_receiving_79,Home_receiving_80,Home_receiving_81,Home_receiving_82,Home_receiving_83,Home_receiving_84,Home_receiving_85,Home_receiving_86,Home_receiving_87,Home_receiving_88
2009110109,561,376,164,3.420731707,2.292682927,4365,26.61585366,2105,11.60904255,7.780748663,3.752228164,2105,0,3.752228164,0.0,5.598404255,5.598404255,0.0,12.83536585,12.83536585,0.0,0.6702317289999999,3,41,0.25,0.018292683,18,0.109756098,0.43902439,13.66666667,172.3042811,1.050635861,0.541889483,0.967527408,0.30713775600000004,0.556238418,0.073083779,0.007978723,0.109042553,5.427311355,0.033093362,0.538324421,0.009674352,0.026615534,0.594482566,15.96951058,0.097375065,4484,0.973461195,2247,7.992869875,0.973461195,270.7012098,98.94667426,1.650617133,0.60333338,0.482533351,0.176375533,0.6365109379999999,7.080939046,2.801892195,0.043176458,0.017084709,0.012621995,0.00499446,264.843631,-361.3465597,-96.50292872,-0.172019481,0.704371359,1.614900189,-2.203332681,7.205548591,-8.767599425,-1.562050834,-0.0027844040000000003,0.019163693,0.043936272,-0.053460972,0.7664677409999999,0.531194296,0.500891266,0.575757576,0.338680927,0.52228164,0.49197861,0.568627451,0.335115865
2009110100,616,366,173,3.560693642,2.115606936,4072,23.53757225,1820,11.12568306,6.61038961,2.954545455,1820,0,2.954545455,0.0,4.9726775960000005,4.9726775960000005,0.0,10.52023121,10.52023121,0.0,0.594155844,6,21,0.121387283,0.034682081000000003,5,0.028901734,0.238095238,3.5,47.90018536,0.276879684,0.436688312,0.858968805,0.077760041,0.438017134,0.034090909,0.016393443,0.05737704900000001,2.70843431,0.01565569,0.435064935,0.004396809000000001,0.026975734,0.469672365,6.734600955,0.038928329,5254,0.77502855,2246,8.529220779,0.77502855,345.4315585,97.03066671,1.996714211,0.560870906,0.560765517,0.157517316,0.138667658,12.64912022,4.424137932,0.07311630200000001,0.025573052,0.020534286,0.007182042,217.3519159,-512.9892891,-295.6373731,-0.479930801,0.593857694,1.256369456,-2.965256006,5.486518076,-15.92029346,-10.43377538,-0.016937947,0.014990487,0.031713977000000004,-0.092024818,0.214120371,0.475649351,0.426948052,0.589285714,0.297077922,0.428571429,0.381493506,0.590909091,0.305194805
2009110106,569,354,169,3.366863905,2.094674556,4057,24.00591716,1815,11.46045198,7.130052724,3.189806678,1815,0,3.189806678,0.0,5.127118643999999,5.127118643999999,0.0,10.73964497,10.73964497,0.0,0.6221441120000001,20,29,0.171597633,0.118343195,8,0.047337278,0.275862069,1.45,94.08926944,0.5567412389999999,0.479789104,0.8747309679999999,0.16535899699999998,0.470543595,0.050966608,0.056497175,0.081920904,4.0218502639999985,0.023797931,0.490333919,0.007068278000000002,0.030153666000000006,0.482565547,9.371155567999999,0.055450625,4976,0.815313505,2186,8.74516696,0.815313505,339.5823784,96.38377508,2.009363186,0.570318196,0.596805586,0.16939152,0.277073474,11.97749372,3.194227742,0.070872744,0.018900756,0.021050077,0.005613757,209.7559821,-457.8170965,-248.0611144,-0.435959779,0.5925310229999999,1.241159658,-2.708976902,7.453723994,-15.42380773,-7.970083739,-0.014007177,0.021055717,0.044104876,-0.091265135,0.335783959,0.493848858,0.453427065,0.590509666,0.31107205600000004,0.493848858,0.44288225,0.590509666,0.314586995
2009102507,736,445,187,3.935828877,2.379679144,5158,27.5828877,2106,11.59101124,7.008152174,2.861413043,2106,0,2.861413043,0.0,4.73258427,4.73258427,0.0,11.26203209,11.26203209,0.0,0.604619565,8,28,0.14973262,0.042780749000000014,6,0.032085561,0.214285714,3.5,77.98815943,0.417048981,0.479619565,0.876709724,0.105962173,0.469939807,0.038043478,0.017977528,0.062921348,2.660510057,0.014227327,0.464673913,0.003614823,0.027367657000000004,0.448384921,7.329088927999999,0.039192989,6437,0.801304956,3015,8.745923913,0.801304956,430.93799,128.57533270000002,2.30448123,0.6875686240000001,0.585513573,0.174694746,0.180973043,10.91281456,2.880988023,0.058357297,0.015406353,0.014827193999999997,0.003914386,260.9435434,-614.510325,-353.5667816,-0.480389649,0.586389985,1.395420018,-3.286151471,9.176114679,-17.54992403,-8.373809348,-0.011377458,0.020620482,0.049070132,-0.093849861,0.243796872,0.455163043,0.426630435,0.619565217,0.324728261,0.4320652170000001,0.392663043,0.5978260870000001,0.309782609
2009110807,487,288,167,2.916167665,1.7245508980000002,3311,19.82634731,1219,11.49652778,6.798767967000001,2.503080082,1219,0,2.503080082,0.0,4.232638889,4.232638889,0.0,7.299401197999999,7.299401197999999,0.0,0.59137577,7,25,0.14970059900000002,0.041916168,7,0.041916168,0.28,3.571428571,32.68969506,0.195746677,0.427104723,0.936662921,0.06712463099999999,0.441407692,0.051334702,0.024305556,0.08680555599999999,0.8099166440000001,0.0048498000000000005,0.420944559,0.001663073,0.021704941,0.4235082670000001,3.227728641,0.019327716,4702,0.704168439,2079,9.655030801,0.704168439,320.614934,109.8502921,1.919849904,0.65778618,0.658346887,0.225565281,0.101959365,7.073817158,1.893302755,0.042358187,0.011337142,0.014525292,0.003887685,159.9086293,-447.8338682,-287.9252390000001,-0.5912222570000001,0.555238296,0.957536702,-2.68163993,4.357720277,-10.62162079,-6.263900514,-0.012862219,0.015130973,0.026094133,-0.06360252,0.114494993,0.431211499,0.396303901,0.609856263,0.32238193,0.40862423,0.371663244,0.60164271,0.316221766
2009110809,470,274,164,2.865853659,1.6707317069999998,2948,17.97560976,1250,10.75912409,6.272340426,2.659574468,1250,0,2.659574468,0.0,4.562043796,4.562043796,0.0,7.62195122,7.62195122,0.0,0.582978723,3,14,0.085365854,0.018292683,5,0.030487805,0.35714285700000004,4.666666667,-60.60716485,-0.369555883,0.404255319,0.6898574690000001,-0.128951415,0.339592338,0.029787234,0.010948905,0.051094891,-1.254876286,-0.007651685,0.410638298,-0.00266995,0.016584886,0.33263158800000003,-4.385824466,-0.026742832,3864,0.7629399590000001,1687,8.221276596000001,0.7629399590000001,194.2486981,28.28636609,1.1844432809999998,0.172477842,0.413295102,0.060183758,-0.312008088,4.922150031,0.772718676,0.03001311,0.004711699000000001,0.01047266,0.001644082,160.7345805,-409.9706215,-249.2360409,-0.530289449,0.586622557,0.980088906,-2.499820863,3.792620563,-9.984041646,-6.191421083,-0.013173236,0.013841681000000002,0.023125735,-0.060878303,-0.254944745,0.459574468,0.412765957,0.55106383,0.272340426,0.44893617,0.387234043,0.544680851,0.276595745
2009102509,659,436,162,4.067901235,2.691358025,5048,31.16049383,1963,11.57798165,7.660091047000001,2.97875569,1963,0,2.97875569,0.0,4.502293578,4.502293578,0.0,12.11728395,12.11728395,0.0,0.661608498,6,34,0.209876543,0.037037037,13,0.080246914,0.382352941,5.666666667,157.6442145,0.973112435,0.53262519,0.944578605,0.239217321,0.5530225679999999,0.051593323,0.013761468,0.077981651,4.474252433,0.027618842,0.514415781,0.006789457,0.027385928,0.503467835,11.54241892,0.07124949900000001,5795,0.871095772,3029,8.793626707,0.871095772,416.2113968000001,167.8172991,2.569206153,1.035909254,0.631580268,0.254654475,0.378759966,13.17179867,4.948547352,0.081307399,0.030546589,0.019987555,0.007509177,244.0189728,-501.6391551,-257.6201823,-0.390925922,0.5596765429999999,1.506289956,-3.096537995,6.99171709,-15.55985788,-8.568140794,-0.013001731,0.016036048,0.043158747,-0.096048505,0.339684241,0.494688923,0.46585736,0.602427921,0.362670713,0.473444613,0.440060698,0.587253414,0.353566009
2009110103,587,401,164,3.579268293,2.445121951,4716,28.75609756,1913,11.7605985,8.03407155,3.258943782,1913,0,3.258943782,0.0,4.770573566,4.770573566,0.0,11.66463415,11.66463415,0.0,0.683134583,5,42,0.25609756100000003,0.030487805,14,0.085365854,0.333333333,8.4,181.0330386,1.103859992,0.541737649,0.960887625,0.308403814,0.559842436,0.07155025599999999,0.012468828,0.104738155,4.825863632,0.029425998,0.540034072,0.008221233,0.022977901,0.5827491810000001,9.63624387,0.058757585,4764,0.989924433,2736,8.115843271000001,0.989924433,329.7106601000001,126.67334479999998,2.010430854,0.772398444,0.561687666,0.215797862,0.54906638,7.616131659,2.915522542,0.046439827,0.017777576,0.012974671,0.004966819,258.0018251,-407.3202145,-149.3183894,-0.25437545,0.643396072,1.57318186,-2.483659844,6.290464724,-9.088883849,-2.798419125,-0.004767324,0.015686943999999998,0.038356492,-0.055420023,0.633637107,0.529812606,0.5008517889999999,0.5758091989999999,0.35775127799999995,0.522998296,0.494037479,0.5724020439999999,0.352640545
2009110102,607,337,190,3.194736842,1.773684211,3438,18.09473684,1379,10.20178042,5.663920922999999,2.271828666,1379,0,2.271828666,0.0,4.091988131,4.091988131,0.0,7.257894737000001,7.257894737000001,0.0,0.555189456,2,16,0.084210526,0.010526316,8,0.042105263,0.5,8.0,-77.75048051,-0.409213055,0.4085667220000001,0.709419207,-0.128089754,0.352503146,0.026359143,0.005934718,0.047477745,-1.781169692,-0.009374577,0.387149918,-0.002934382,0.019322219,0.374292409,-4.826115499,-0.025400608,4803,0.715802623,2004,7.912685337999999,0.715802623,221.72490180000003,35.20836763,1.166973167,0.185307198,0.365279904,0.058003901,-0.350661923,6.339597433,1.271234409,0.033366302,0.006690707,0.010444147,0.002094291,203.8659051,-503.3412875,-299.4753823000001,-0.493369658,0.604943339,1.072978448,-2.649164671,5.240353383,-13.36112051,-8.120767124,-0.013378528999999998,0.01555001,0.027580807,-0.07032168700000001,-0.280959432,0.4184514,0.385502471,0.551894563,0.253706755,0.397034596,0.360790774,0.5387149920000001,0.238879736
2009110802,526,338,156,3.371794872,2.166666667,3626,23.24358974,1739,10.72781065,6.893536122,3.30608365,1739,0,3.30608365,0.0,5.144970413999999,5.144970413999999,0.0,11.1474359,11.1474359,0.0,0.642585551,2,29,0.18589743600000005,0.012820513,9,0.057692308,0.310344828,14.5,82.10133388,0.526290602,0.480988593,0.867166755,0.156086186,0.4919719,0.05513308,0.00591716,0.085798817,1.4784837569999998,0.00947746,0.467680608,0.002810806,0.022358846,0.46943362,4.919795457,0.03153715,3970,0.913350126,1868,7.547528517000001,0.913350126,270.8823567,80.13741512,1.7364253630000002,0.513701379,0.514985469,0.1523525,0.303088525,8.944773287,2.374625909,0.05733829,0.015221961,0.017005272,0.004514498,212.9649481,-401.7459709,-188.7810228,-0.358899283,0.630073811,1.365159924,-2.575294685,5.182663976000001,-12.64895351,-7.466289529,-0.014194467,0.015333325,0.033222205,-0.081083035,0.165290244,0.484790875,0.441064639,0.560836502,0.309885932,0.460076046,0.410646388,0.560836502,0.309885932
2009110109,561,376,164,3.420731707,2.292682927,4365,26.61585366,2105,11.60904255,7.780748663,3.752228164,2105,0,3.752228164,0.0,5.598404255,5.598404255,0.0,12.83536585,12.83536585,0.0,0.6702317289999999,3,41,0.25,0.018292683,18,0.109756098,0.43902439,13.66666667,172.3042811,1.050635861,0.541889483,0.967527408,0.30713775600000004,0.556238418,0.073083779,0.007978723,0.109042553,5.427311355,0.033093362,0.538324421,0.009674352,0.026615534,0.594482566,15.96951058,0.097375065,4484,0.973461195,2247,7.992869875,0.973461195,270.7012098,98.94667426,1.650617133,0.60333338,0.482533351,0.176375533,0.6365109379999999,7.080939046,2.801892195,0.043176458,0.017084709,0.012621995,0.00499446,264.843631,-361.3465597,-96.50292872,-0.172019481,0.704371359,1.614900189,-2.203332681,7.205548591,-8.767599425,-1.562050834,-0.0027844040000000003,0.019163693,0.043936272,-0.053460972,0.7664677409999999,0.531194296,0.500891266,0.575757576,0.338680927,0.52228164,0.49197861,0.568627451,0.335115865
2009110104,586,329,182,3.21978022,1.807692308,3868,21.25274725,1589,11.75683891,6.6006825939999985,2.7116040960000003,1589,0,2.7116040960000003,0.0,4.829787233999999,4.829787233999999,0.0,8.730769231,8.730769231,0.0,0.561433447,4,26,0.14285714300000002,0.021978022000000003,8,0.043956044000000014,0.307692308,6.5,-6.029835931,-0.033130967000000004,0.414675768,0.858107482,-0.010289822,0.425595655,0.044368601,0.012158055,0.07902735599999999,2.518546771,0.013838169,0.421501706,0.004297861,0.028139299,0.478271047,13.17335468,0.07238107,4914,0.7871387870000001,2163,8.385665529,0.7871387870000001,336.9946275,104.1390835,1.851618832,0.572192766,0.5750761560000001,0.177711747,-0.017892973,9.274092251,3.738220556,0.050956551,0.020539673,0.015826096,0.006379216,178.178278,-510.4563378,-332.27805980000005,-0.567027406,0.541575313,0.979001528,-2.804705153,5.519608822,-12.06728975,-6.5476809320000005,-0.011173517,0.016776927,0.030327521,-0.06630379,0.271568009,0.380546075,0.354948805,0.6313993170000001,0.303754266,0.361774744,0.327645051,0.629692833,0.30887372
2009110200,542,319,171,3.1695906430000003,1.865497076,3647,21.32748538,1384,11.43260188,6.728782288,2.553505535,1384,0,2.553505535,0.0,4.3385579939999985,4.3385579939999985,0.0,8.093567251,8.093567251,0.0,0.588560886,10,21,0.122807018,0.058479532,8,0.046783626,0.380952381,2.1,6.960703043,0.040705866,0.411439114,0.7885835,0.012842626,0.3991431620000001,0.038745387,0.031347962,0.065830721,1.537641346,0.008992055,0.411439114,0.002836977,0.021501265,0.432354509,7.632228932,0.044632918,4763,0.76569389,2187,8.787822878,0.76569389,312.7518264,96.70234846,1.828958049,0.56551081,0.57703289,0.178417617,0.022256315,6.3012526960000015,1.49459614,0.036849431,0.008740328,0.011625927,0.0027575570000000003,154.8557882,-460.7608307,-305.9050425,-0.564400447,0.4854413420000001,0.905589405,-2.694507782,5.346241064,-10.12805549,-4.781814422,-0.008822536,0.016759376,0.031264568,-0.059228395,0.244021534,0.477859779,0.426199262,0.597785978,0.306273063,0.450184502,0.3966789670000001,0.584870849,0.298892989
